    0.1000000000E-01    0.4160373718+211   -0.2071751599+212    0.1031675454+213     324.0435975        -4.979724754        0.4160373718+211
    0.1731833521         81249947.86        -370270399.7         1695813150.         327.4574332        -4.557177074         81249947.86    
    0.1741844769         69849796.71        -318074032.1         1455863816.         327.5175461        -4.553685867         69849796.71    
    0.1751856018         60159996.83        -273736001.0         1252145357.         327.5801579        -4.550133235         60159996.83    
    0.1761867267         51908444.64        -236002607.2         1078863631.         327.6453443        -4.546516638         51908444.64    
    0.1771878515         44868655.40        -203830829.0         931200182.4         327.7131848        -4.542833460         44868655.40    
    0.1781889764         38851743.39        -176351210.3         805140054.4         327.7837628        -4.539081001         38851743.39    
    0.1791901012         33699874.47        -152837574.1         697331330.3         327.8571655        -4.535256479         33699874.47    
    0.1801912261         29280909.81        -132682256.2         604970308.5         327.9334842        -4.531357020         29280909.81    
    0.1811923510         25484014.97        -115375810.9         525707449.5         328.0128143        -4.527379657         25484014.97    
    0.1821934758         22216053.41        -100490348.1         457570180.6         328.0952553        -4.523321325         22216053.41    
    0.1831946007         19398618.23        -87665825.40         398899412.8         328.1809108        -4.519178860         19398618.23    
    0.1841957255         16965584.61        -76598749.08         348297233.2         328.2698890        -4.514948989         16965584.61    
    0.1851968504         14861087.72        -67032843.28         304583723.6         328.3623023        -4.510628330         14861087.72    
    0.1861979753         13037848.97        -58751329.55         266761245.3         328.4582673        -4.506213385         13037848.97    
    0.1871991001         11455788.09        -51570527.42         233984846.5         328.5579054        -4.501700540         11455788.09    
    0.1882002250         10080870.08        -45334540.24         205537696.3         328.6613421        -4.497086053         10080870.08    
    0.1892013498         8884145.643        -39910834.34         180810655.8         328.7687076        -4.492366058         8884145.643    
    0.1902024747         7840951.132        -35186554.82         159285260.0         328.8801365        -4.487536554         7840951.132    
    0.1912035996         6930240.420        -31065449.99         140519515.9         328.9957679        -4.482593403         6930240.420    
    0.1922047244         6134025.932        -27465299.42         124136030.8         329.1157452        -4.477532328         6134025.932    
    0.1932058493         5436910.246        -24315759.58         109812071.6         329.2402164        -4.472348904         5436910.246    
